sample_id,source_config,router_task,prompt,ground_truth,model_used,response,cascaded,draft_accepted,latency_ms,total_cost,total_tokens,is_correct,exact_match,score_f1,score_exact_match_normalized,score_contains_gt,score_gt_in_response,score_numeric_match,score_mc_letter_match,pred_answer_letter,gt_answer_letter,timestamp,error
dvqa_01849_d6412d2ee5da8f31,dvqa,chart_reasoning,"Which object is the most preferred?
Your answer should be compact.",Press.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,The most preferred object is the one that is most useful and convenient for you.,True,True,68.31479072570801,0.0,31,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:43.361313,
dvqa_01853_96fe0fdce3042945,dvqa,chart_reasoning,"How many objects are preferred by more than 2 people in at least one category?
Offer a terse response.",Two.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,There are 5 objects preferred by more than 2 people in at least one category.,True,True,73.10009002685547,0.0,43,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:43.434849,
dvqa_01859_fd820229dcc47bd4,dvqa,chart_reasoning,"Which object is the most preferred?
Keep it short and to the point.",Frame.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,This question is ambiguous as it does not specify what objects you are referring to. Please provide more context or clarify your question.,True,False,243.76988410949707,0.0,60,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:43.678946,
dvqa_01860_776dce9e15358f77,dvqa,chart_reasoning,"How many objects are preferred by more than 4 people in at least one category?
Provide a succinct answer.",Two.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,There are 4 objects preferred by more than 4 people in at least one category.,True,True,70.79601287841797,0.0,42,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:43.750316,
dvqa_01869_2045c2f76a19d419,dvqa,chart_reasoning,"How many objects are preferred by less than 10 percent of people in at least one category?
Provide a succinct answer.",Zero.,Qwen/Qwen2.5-VL-7B-Instruct,"To determine how many objects are preferred by less than 10 percent of people in at least one category, we need to analyze the data provided for each object and check if any object falls below this threshold in any category.

Let's assume we have the following data for three objects (A, B, C) across four categories (X, Y, Z, W):

| Object | X | Y | Z | W |
|--------|---|---|---|---|
| A      | 20%| 30%| 40%| 50%|
| B      | 15%| 25%| 35%| 45%|
| C      | 5% | 10%| 15%| 20%|

Now, let's check each object:

- Object A: All percentages are above 10%, so it is not preferred by less than 10%.
- Object B: All percentages are above 10%, so it is not preferred by less than 10%.
- Object C: The percentage in category Y is 10%, which is exactly 10%. However, since the question asks for less than 10%",False,False,2353.210210800171,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:46.104181,
dvqa_01870_30b26dd2370d5ac2,dvqa,chart_reasoning,"How many groups of bars contain at least one bar with value smaller than 6?
Your answer should be compact.",Three.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,There are 3 groups of bars that contain at least one bar with a value smaller than 6.,True,True,79.51998710632324,0.0,46,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:46.184147,
dvqa_01879_ddcb1c4bec473553,dvqa,chart_reasoning,"Which object is the most preferred?
Give a very brief answer.",Memory.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"As an AI language model, I don't have personal preferences or emotions. However, in general, people's preferences can vary widely depending on their individual tastes and experiences. Without more context about what you're referring to, it's impossible for me to determine which object is the most preferred.",True,False,523.6122608184814,0.0,91,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:46.708320,
dvqa_01886_922732a341ce9e0d,dvqa,chart_reasoning,"How many groups of bars contain at least one bar with value smaller than -9?
Keep it short and to the point.",Zero.,Qwen/Qwen2.5-VL-7B-Instruct,0,False,False,46.639204025268555,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:46.755538,
dvqa_01891_169d21784220e0ed,dvqa,chart_reasoning,"Which algorithm has the highest accuracy?
Provide a succinct answer.",Spot.,Qwen/Qwen2.5-VL-7B-Instruct,"The accuracy of an algorithm can vary depending on the specific problem and dataset it is applied to. However, some algorithms that are known for their high accuracy in various domains include:

1. **Support Vector Machines (SVM)**: SVMs are particularly effective for classification tasks, especially when dealing with high-dimensional data.

2. **Neural Networks**: Deep learning neural networks, such as Convolutional Neural Networks (CNNs) for image recognition and Recurrent Neural Networks (RNNs) for sequence data, have achieved state-of-the-art performance in many areas.

3. **Random Forests**: Random forests are ensemble methods that combine multiple decision trees to improve predictive accuracy and control overfitting.

4. **Gradient Boosting Machines (GBM)**: GBMs, like XGBoost or Lig",False,False,1964.5838737487793,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:48.720957,
dvqa_01899_83b51da7e39db77b,dvqa,chart_reasoning,"How many groups of bars contain at least one bar with value greater than 1?
Your answer should be compact.",Three.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,There are 3 groups of bars that contain at least one bar with a value greater than 1.,True,True,78.01699638366699,0.0,46,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:48.799332,
dvqa_01907_7d5b35453379a4fd,dvqa,chart_reasoning,"Which object is the most preferred?
Your answer should be very brief.",Mean.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,The most preferred object is the one that is most useful and helpful to you.,True,True,69.12589073181152,0.0,32,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:48.868943,
dvqa_01922_d2b336d797435b6f,dvqa,chart_reasoning,"How many groups of bars contain at least one bar with value smaller than 4?
Provide a succinct answer.",Three.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,There are 3 groups of bars that contain at least one bar with a value smaller than 4.,True,True,78.97782325744629,0.0,45,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:48.948489,
dvqa_01939_860b4802e21c85bd,dvqa,chart_reasoning,"How many algorithms have accuracy higher than 7 in at least one dataset?
Keep it short and to the point.",Three.,Qwen/Qwen2.5-VL-7B-Instruct,10,False,False,54.11577224731445,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:49.003141,
dvqa_01942_567bee09b726902e,dvqa,chart_reasoning,"How many groups of bars contain at least one bar with value smaller than 1?
Keep it short and to the point.",Zero.,Qwen/Qwen2.5-VL-7B-Instruct,0,False,False,45.671939849853516,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:49.049351,
dvqa_01944_45eb88b26d3ba55f,dvqa,chart_reasoning,"How many objects are preferred by more than 20 percent of people in at least one category?
Give a very brief answer.",Six.,Qwen/Qwen2.5-VL-7B-Instruct,"The question is incomplete and does not provide enough information to determine the number of objects that are preferred by more than 20 percent of people in at least one category. To answer this, we would need data on the preferences of people across different categories for each object. Without such data, it's impossible to give a specific number.",False,False,531.7819118499756,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:49.581734,
dvqa_01945_2342b75f207b2f21,dvqa,chart_reasoning,"Which algorithm has the highest accuracy?
Give a very brief answer.",Carbon.,Qwen/Qwen2.5-VL-7B-Instruct,"It depends on the specific problem and dataset. Different algorithms perform best for different tasks. For example, neural networks often achieve high accuracy in image recognition, while decision trees may be more effective for certain types of classification problems.",False,False,350.0359058380127,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:49.932415,
dvqa_01947_3b0ce8407919af7f,dvqa,chart_reasoning,"How many objects are liked by less than 2 people?
Your answer should be compact.",Two.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,0,True,False,110.60404777526855,0.0,39,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:50.043697,
dvqa_01955_3796e7d419fbca65,dvqa,chart_reasoning,"How many items sold more than 3 units in at least one store?
Offer a very short reply.",Two.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,10,True,False,122.92766571044922,0.0,43,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:50.167150,
dvqa_01968_5cc640afb7ba8e2c,dvqa,chart_reasoning,"Which item sold the most units?
Your response must be concise.",Stream.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"I'm sorry, but I cannot answer your question as you have not provided any context or information about the items being sold. Please provide more details so that I can assist you better.",True,False,366.3921356201172,0.0,70,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:50.534176,
dvqa_01972_8bcb74c2002dde14,dvqa,chart_reasoning,"How many groups of bars contain at least one bar with value smaller than 3?
Make the answer very short.",One.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,There are 3 groups of bars that contain at least one bar with a value smaller than 3.,True,True,78.19294929504395,0.0,46,True,0.0,0.11764705882352941,0.0,1.0,0.0,,,,,2025-12-01T03:14:50.612852,
dvqa_01981_8c264b8d39418d56,dvqa,chart_reasoning,"How many items sold more than 6 units in at least one store?
Your answer should be very brief.",One.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,10,True,False,122.75505065917969,0.0,44,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:50.736128,
dvqa_01990_7100af46ac1591bf,dvqa,chart_reasoning,"Which object is the most preferred?
Make the answer very short.",Fence.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,The most preferred object is the one that is most useful and convenient for the user.,True,True,101.0591983795166,0.0,32,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:50.837626,
dvqa_01999_a45f4c46b21ec4aa,dvqa,chart_reasoning,"Which item sold the most units?
Give a very brief answer.",Cloth.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,The item that sold the most units is the item with the highest number of units sold.,True,True,71.79903984069824,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:50.909873,
figureqa_00000_cbfcf0255a21b8fc,figureqa,chart_reasoning,"Is Pale Green the minimum?
Answer yes or no.",No.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,99.65205192565918,0.0,33,True,1.0,1.0,1.0,1.0,1.0,,,,,2025-12-01T03:14:51.009920,
figureqa_00012_f66c003659d0a899,figureqa,chart_reasoning,"Is Chocolate the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, chocolate is the minimum.",True,True,48.47121238708496,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:51.058869,
figureqa_00013_8759bc32b8c7ad5a,figureqa,chart_reasoning,"Is Green the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, green is the minimum.",True,True,46.807050704956055,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:51.106154,
figureqa_00014_87283914c6684e02,figureqa,chart_reasoning,"Is Rebecca Purple the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,100.18730163574219,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.206676,
figureqa_00019_a8395229ce945d40,figureqa,chart_reasoning,"Is Dark Khaki the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,102.93984413146973,0.0,34,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.309995,
figureqa_00026_c6a94f469f028f0b,figureqa,chart_reasoning,"Is Teal the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,Teal is not the minimum.,True,True,48.66194725036621,0.0,20,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.359151,
figureqa_00030_3fc0fa82b93a0b13,figureqa,chart_reasoning,"Is Tomato the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, tomato is the minimum.",True,True,48.21300506591797,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:51.407727,
figureqa_00033_c27322c065e9c30e,figureqa,chart_reasoning,"Is Deep Pink the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,99.07412528991699,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.507356,
figureqa_00037_a694d1b1958bb0db,figureqa,chart_reasoning,"Is Blue Violet the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,101.78709030151367,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.609855,
figureqa_00038_0a73de9c077d0eb6,figureqa,chart_reasoning,"Is Dark Gray the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,101.72104835510254,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.712185,
figureqa_00065_2af596fc43b39638,figureqa,chart_reasoning,"Is Medium Turquoise the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,102.57196426391602,0.0,34,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.815158,
figureqa_00088_efada976887499e0,figureqa,chart_reasoning,"Is Sandy Brown the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,97.30195999145508,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.912882,
figureqa_00091_ff02315bf2c127e0,figureqa,chart_reasoning,"Is Coral the minimum?
Answer yes or no.",No.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, coral is the minimum.",True,True,48.61307144165039,0.0,19,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:51.962011,
figureqa_00095_8cd142c5247973f7,figureqa,chart_reasoning,"Is Purple the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, purple is the minimum.",True,True,48.410892486572266,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:52.010745,
figureqa_00099_457f79cba1e76672,figureqa,chart_reasoning,"Is Steel Blue the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,100.53610801696777,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:52.111665,
figureqa_00100_591d567afd3f62af,figureqa,chart_reasoning,"Is Pale Green the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,102.26607322692871,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:52.214445,
figureqa_00116_829c13da8f5abd5e,figureqa,chart_reasoning,"Is Dark Slate the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,104.22611236572266,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:52.319242,
figureqa_00121_735c65f6634009fb,figureqa,chart_reasoning,"Is Dark Periwinkle the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,105.22317886352539,0.0,35,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:52.425163,
figureqa_00138_f225f0317bd3a181,figureqa,chart_reasoning,"Is Tomato the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, tomato is the minimum.",True,True,47.84989356994629,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:52.473647,
figureqa_00145_afa7a84c1372cc1f,figureqa,chart_reasoning,"Is Olive Drab the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,103.59501838684082,0.0,34,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:52.577624,
figureqa_00148_9a9d7c81fde4785f,figureqa,chart_reasoning,"Is Green Yellow the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, green yellow is the minimum.",True,True,47.57881164550781,0.0,21,True,0.0,0.33333333333333337,0.0,1.0,0.0,,,,,2025-12-01T03:14:52.625673,
figureqa_00156_f203574f627295dc,figureqa,chart_reasoning,"Is Violet the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, Violet is the minimum.",True,True,46.77605628967285,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:52.673047,
figureqa_00161_77a02ccf7476f66a,figureqa,chart_reasoning,"Is Gold the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,Gold is not the minimum.,True,True,46.797752380371094,0.0,18,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:52.720217,
figureqa_00162_f91e261dfe3731a2,figureqa,chart_reasoning,"Is Navy Blue the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,102.2481918334961,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:52.822821,
figureqa_00167_0373a34be5451170,figureqa,chart_reasoning,"Is Dark Salmon the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,102.72789001464844,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:52.925916,
figureqa_00172_c7e34ef1187ad25a,figureqa,chart_reasoning,"Is Dark Green the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Dark green is not the minimum color. Dark green is a color that is often associated with nature, growth, and fertility. It is a color that is often used in art, design, and fashion to create a sense of depth and richness. Dark green can also be associated with environmentalism and sustainability, as it is a color that is often used to represent plants and trees.",True,True,234.92693901062012,0.0,89,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:53.161370,
figureqa_00177_3d2d51b39f2ca996,figureqa,chart_reasoning,"Is Blue the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, blue is the minimum.",True,True,47.47629165649414,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:53.209413,
figureqa_00178_0c41623675821ccc,figureqa,chart_reasoning,"Is Sky Blue the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, sky is blue.",True,True,45.04704475402832,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:53.255016,
figureqa_00179_e3c5102b6996971c,figureqa,chart_reasoning,"Is Dark Orange the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,102.85806655883789,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:53.358322,
figureqa_00180_a640e8bb3376dc3d,figureqa,chart_reasoning,"Is Royal Blue the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,102.74267196655273,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:53.461604,
figureqa_00188_966813678bfd1b06,figureqa,chart_reasoning,"Is Medium Mint the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,103.88469696044922,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:53.566191,
figureqa_00205_ebe423ed6132153a,figureqa,chart_reasoning,"Is Turquoise the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,299.7291088104248,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:53.866457,
figureqa_00207_17f9a8a8d0822f22,figureqa,chart_reasoning,"Is Blue Violet the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,99.12490844726562,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:53.966047,
figureqa_00210_573f27629e363ddb,figureqa,chart_reasoning,"Is Rosy Brown the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,104.86221313476562,0.0,34,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.071505,
figureqa_00211_03be43bacca984b5,figureqa,chart_reasoning,"Is Medium Seafoam the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,105.49306869506836,0.0,35,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.177475,
figureqa_00222_295b3eeca31ce9b1,figureqa,chart_reasoning,"Is Red the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,Red is not the minimum.,True,True,45.46618461608887,0.0,18,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.223472,
figureqa_00224_3cc49dee8709634e,figureqa,chart_reasoning,"Is Tan the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,Tan is not the minimum.,True,True,46.72694206237793,0.0,18,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.270721,
figureqa_00228_290f8d8c1847885e,figureqa,chart_reasoning,"Is Cyan the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, cyan is the minimum.",True,True,48.692941665649414,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:54.319931,
figureqa_00234_998438651b688e44,figureqa,chart_reasoning,"Is Aqua the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,Aqua is not the minimum.,True,True,47.20115661621094,0.0,20,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.367719,
figureqa_00244_95c467baed86b0b8,figureqa,chart_reasoning,"Is Orange Red the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,101.49216651916504,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.469759,
figureqa_00249_5b947fe53a111ba8,figureqa,chart_reasoning,"Is Dark Seafoam the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,107.56993293762207,0.0,35,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.577892,
figureqa_00254_1301f797d3c7ee5b,figureqa,chart_reasoning,"Is Orchid the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,140.47718048095703,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.718899,
figureqa_00255_574cfd91496270bf,figureqa,chart_reasoning,"Is Light Gold the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,103.72090339660645,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.823130,
figureqa_00263_5380b9b24e19a223,figureqa,chart_reasoning,"Is Rebecca Purple the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,101.9446849822998,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:54.925679,
figureqa_00276_3da3331fd6e045cb,figureqa,chart_reasoning,"Is Firebrick the maximum?
Answer yes or no.",No.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,Firebrick is not the maximum.,True,True,50.43673515319824,0.0,22,True,0.0,0.0,0.0,1.0,0.0,,,,,2025-12-01T03:14:54.976473,
figureqa_00278_f98e0c7bb4b7d94f,figureqa,chart_reasoning,"Is Royal Blue the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,99.78008270263672,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:55.076774,
figureqa_00282_03af5aab922d8154,figureqa,chart_reasoning,"Is Dark Green the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Dark green is not the minimum color. Dark green is a color that is often associated with nature, growth, and fertility. It is a color that is often used in art, design, and fashion to create a sense of depth and richness. Dark green can also be associated with environmentalism and sustainability, as it is a color that is often used to represent plants and trees.",True,True,214.4639492034912,0.0,89,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:55.291817,
figureqa_00284_d7ed662b8b41d50c,figureqa,chart_reasoning,"Is Sandy Brown the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,101.17411613464355,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:55.393497,
figureqa_00293_6bc48b29b7e6134e,figureqa,chart_reasoning,"Is Orange the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,"Yes, orange is the minimum.",True,True,48.696041107177734,0.0,19,True,0.0,0.4,0.0,1.0,0.0,,,,,2025-12-01T03:14:55.442615,
figureqa_00302_ef881d90e1b03a62,figureqa,chart_reasoning,"Is Web Purple the minimum?
Answer yes or no.",Yes.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,No.,True,False,100.9969711303711,0.0,33,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T03:14:55.544062,
