sample_id,router_task,label_id,pred_id,mode
scienceqa_00404_bd3463efb49acf85,science_reasoning,1,2,full
scienceqa_00407_8304c038ab53d6d8,science_reasoning,4,2,full
scienceqa_00408_9c16efae0143d60f,science_reasoning,2,0,full
scienceqa_00410_270edb2ef7b5f632,science_reasoning,2,2,full
scienceqa_00413_2c6a774c7bf9d30f,science_reasoning,2,2,full
scienceqa_00418_56faa81192e507c2,science_reasoning,4,2,full
scienceqa_00447_5cab0ada4c4b2102,science_reasoning,2,2,full
scienceqa_00451_ebc98963304da7f2,science_reasoning,2,2,full
scienceqa_00452_ac0b15c5f3e369ae,science_reasoning,2,2,full
scienceqa_00466_671ed294874dc0b1,science_reasoning,2,2,full
scienceqa_00467_87fb19c8995afb30,science_reasoning,1,2,full
scienceqa_00473_e588fd8d268128df,science_reasoning,2,0,full
scienceqa_00478_1b7024b611d347ec,science_reasoning,2,2,full
scienceqa_00480_bcb0e1578b420bb4,science_reasoning,2,2,full
scienceqa_00482_c237bb3f0999c859,science_reasoning,2,2,full
scienceqa_00483_b2a97b8aa3eaab23,science_reasoning,2,2,full
scienceqa_00487_4dd4cf6aa34d1345,science_reasoning,2,2,full
scienceqa_00491_eb89cd98d6f7ae68,science_reasoning,2,2,full
scienceqa_00497_bd79ef2588a23f8d,science_reasoning,1,2,full
scienceqa_00514_3a23ffc4d4702c61,science_reasoning,2,2,full
scienceqa_00516_556f58eb65849e8d,science_reasoning,2,0,full
scienceqa_00522_a8246aef8f3167f7,science_reasoning,2,2,full
scienceqa_00531_6dc58efde36d4650,science_reasoning,2,2,full
scienceqa_00536_ab3d1dc89f35c87c,science_reasoning,2,2,full
scienceqa_00539_a8a165f0e181e11e,science_reasoning,4,2,full
scienceqa_00540_6852d4f4963fc9e9,science_reasoning,2,2,full
scienceqa_00545_42be71ea9649d0fb,science_reasoning,2,2,full
scienceqa_00551_fc561512aac78653,science_reasoning,2,2,full
scienceqa_00566_c666694c9cc263a5,science_reasoning,2,2,full
scienceqa_00567_8cc06134834c5389,science_reasoning,2,0,full
scienceqa_00585_7a1a4022cd85cf30,science_reasoning,2,2,full
scienceqa_00591_bdc7ee105764a9b6,science_reasoning,2,2,full
scienceqa_00593_c19ba3fdc407e22d,science_reasoning,2,2,full
scienceqa_00597_f19d7d801cb912fb,science_reasoning,2,2,full
scienceqa_00602_c994e37c0f6c8a74,science_reasoning,2,2,full
scienceqa_00611_6a67f70bb38f92c5,science_reasoning,2,2,full
scienceqa_00614_e7479ea633966d21,science_reasoning,1,2,full
scienceqa_00631_45accc70e2d57e2a,science_reasoning,4,0,full
scienceqa_00639_548167d37979b108,science_reasoning,2,2,full
scienceqa_00645_c42668f7f42d8e36,science_reasoning,2,2,full
scienceqa_00647_ca862ceded2f6e32,science_reasoning,2,2,full
scienceqa_00652_3740d89cd544e033,science_reasoning,2,2,full
scienceqa_00660_0023b059ecba9fb8,science_reasoning,2,2,full
scienceqa_00674_536259dbf1dee7f5,science_reasoning,2,2,full
scienceqa_00678_08cfd2188abc3e2d,science_reasoning,2,2,full
scienceqa_00681_9b77c765d9e6d9b2,science_reasoning,2,2,full
scienceqa_00689_0259931dcdaf6e23,science_reasoning,2,2,full
scienceqa_00696_af088ace1a0ae273,science_reasoning,2,2,full
scienceqa_00697_b55e3ff0b30c2bdf,science_reasoning,1,2,full
scienceqa_00699_7bde4f271870e578,science_reasoning,2,2,full
scienceqa_00702_a0e83378ef377b03,science_reasoning,1,2,full
scienceqa_00720_35bcd8d3ef7939bb,science_reasoning,2,2,full
scienceqa_00743_c07bfec4e7f795b1,science_reasoning,2,2,full
scienceqa_00748_c8ccae1f39365952,science_reasoning,1,2,full
scienceqa_00767_b01693013d48e567,science_reasoning,2,2,full
scienceqa_00771_9dea9b82d51a0008,science_reasoning,2,2,full
scienceqa_00777_5dbd93d0d76d08f5,science_reasoning,2,2,full
scienceqa_00780_e533fc422a5427e7,science_reasoning,2,2,full
scienceqa_00791_64a3015e6e45f17f,science_reasoning,2,2,full
scienceqa_00797_f2b2e9a2258e08c8,science_reasoning,2,2,full
scienceqa_00799_4cd87a494bf32632,science_reasoning,2,2,full
scienceqa_00805_e6828289d5a9da5a,science_reasoning,2,2,full
scienceqa_00817_1f5de1f7c0054f11,science_reasoning,2,2,full
scienceqa_00819_989b912840300544,science_reasoning,2,2,full
scienceqa_00829_33d47f866e953a32,science_reasoning,2,2,full
scienceqa_00835_f582ea429a7d5989,science_reasoning,2,2,full
scienceqa_00844_e49273de4c0c872f,science_reasoning,1,0,full
scienceqa_00852_38babeb3d8a2e8dd,science_reasoning,2,2,full
scienceqa_00864_125ad19912a78bbf,science_reasoning,2,2,full
scienceqa_00872_7e366dfee307fc03,science_reasoning,2,2,full
scienceqa_00873_bc1b22f028a79b9a,science_reasoning,2,2,full
scienceqa_00886_0274ab1b49cc08dd,science_reasoning,2,2,full
scienceqa_00887_7e8a655c16e0d793,science_reasoning,2,2,full
scienceqa_00894_048c3e266f394dd9,science_reasoning,2,2,full
scienceqa_00901_5f7ba2bd8c0fa5fc,science_reasoning,1,2,full
scienceqa_00910_83cbe6caeeea1548,science_reasoning,2,2,full
scienceqa_00913_0ee8b1ab09f81837,science_reasoning,2,2,full
scienceqa_00928_c93e8a1bac748a30,science_reasoning,2,2,full
scienceqa_00936_8375b0f1de8e2e71,science_reasoning,2,0,full
scienceqa_00939_53e50844e4c84aaa,science_reasoning,2,2,full
scienceqa_00945_360b0077a5166f5c,science_reasoning,2,2,full
scienceqa_00967_9479924da75e845b,science_reasoning,2,2,full
scienceqa_00969_dde829f13b9081a7,science_reasoning,1,2,full
scienceqa_00971_c1c40b29aae98aba,science_reasoning,2,2,full
scienceqa_00977_c23cae4bad8afe52,science_reasoning,2,2,full
scienceqa_00981_e0e5f1c4fa34b6f1,science_reasoning,2,2,full
scienceqa_00991_76b5d98071e69976,science_reasoning,2,0,full
scienceqa_00999_98ae7cd79277215f,science_reasoning,2,2,full
scienceqa_01002_d590258276bc66a8,science_reasoning,2,2,full
scienceqa_01025_569b48e9a35ca9a4,science_reasoning,1,2,full
scienceqa_01029_2ea96bd7b1811746,science_reasoning,1,2,full
scienceqa_01030_ff361d61634ecb72,science_reasoning,2,2,full
scienceqa_01032_f7576d89ac09ea69,science_reasoning,2,2,full
scienceqa_01044_d7355c11d52ce021,science_reasoning,2,2,full
scienceqa_01053_be5c3c53de76c901,science_reasoning,2,2,full
scienceqa_01061_f8e769f40d23d1b0,science_reasoning,2,2,full
scienceqa_01062_6f15719bc545ebe4,science_reasoning,2,2,full
scienceqa_01066_fd6fbf8b3694fb45,science_reasoning,2,2,full
scienceqa_01068_590e1180ecdf5dbc,science_reasoning,4,2,full
scienceqa_01069_3847feed625cc08b,science_reasoning,2,2,full
scienceqa_01071_000d144ee79c75d0,science_reasoning,2,2,full
scienceqa_01074_824fc34a256e3318,science_reasoning,2,2,full
scienceqa_01079_ebff5b8bdaa37d86,science_reasoning,2,2,full
scienceqa_01097_0b12626a73ab036e,science_reasoning,2,0,full
scienceqa_01117_17de5f1b86d2e931,science_reasoning,2,2,full
scienceqa_01119_5a5e8930c7b768a3,science_reasoning,2,2,full
scienceqa_01132_67cbcb58719a6eb9,science_reasoning,1,2,full
scienceqa_01136_a040a7c8d9290b35,science_reasoning,2,2,full
scienceqa_01137_32194413cbb60055,science_reasoning,2,2,full
scienceqa_01145_8a208d711071102f,science_reasoning,2,2,full
scienceqa_01147_4333ab29acdbb395,science_reasoning,2,2,full
scienceqa_01148_26eb2847f1d267d1,science_reasoning,2,0,full
scienceqa_01149_6188af5356d38b18,science_reasoning,2,2,full
scienceqa_01157_a9e2dd14c6477560,science_reasoning,2,2,full
scienceqa_01164_ff5a83c1238dbc3d,science_reasoning,1,2,full
scienceqa_01166_6481c6207a43a8be,science_reasoning,2,2,full
scienceqa_01170_31fbd2e693b0cbfd,science_reasoning,2,2,full
scienceqa_01174_d104ae1d2b583b73,science_reasoning,2,2,full
scienceqa_01179_ae6c8129b7f15adf,science_reasoning,2,2,full
scienceqa_01182_d2ac360984ef72e9,science_reasoning,2,2,full
scienceqa_01189_a8825579a1346a4e,science_reasoning,2,2,full
scienceqa_01196_664d6a3e027fe364,science_reasoning,2,2,full
scienceqa_01223_c2b39c4f3d834e84,science_reasoning,2,0,full
scienceqa_01225_d8829defadd465a6,science_reasoning,2,2,full
scienceqa_01227_873549b9de9a0249,science_reasoning,2,2,full
scienceqa_01232_8980bde14dde1bcf,science_reasoning,2,2,full
scienceqa_01234_f8f78cc20ae76cbf,science_reasoning,2,2,full
scienceqa_01244_88ab317a3634a11c,science_reasoning,2,2,full
scienceqa_01248_291e823cc9a48fab,science_reasoning,2,0,full
scienceqa_01252_14fd51c8ee80515a,science_reasoning,2,2,full
scienceqa_01258_0459aecfa5d62805,science_reasoning,4,2,full
scienceqa_01263_8436abb91471643a,science_reasoning,1,2,full
scienceqa_01265_069c61ab1f24e085,science_reasoning,2,2,full
scienceqa_01268_cf1365478e75ee11,science_reasoning,2,2,full
scienceqa_01275_5664b9b02d12f22f,science_reasoning,2,2,full
scienceqa_01288_e0c215ff9ba74e74,science_reasoning,2,2,full
scienceqa_01321_6c2da462e2d9805b,science_reasoning,2,2,full
scienceqa_01323_16d9e5350b9dc136,science_reasoning,2,2,full
scienceqa_01324_4e5a6c05af65ec56,science_reasoning,2,2,full
scienceqa_01331_4d275805f514fe13,science_reasoning,1,2,full
scienceqa_01334_fd412a673e86d95d,science_reasoning,2,2,full
scienceqa_01345_256caf46699df620,science_reasoning,2,2,full
scienceqa_01360_259b55678368067b,science_reasoning,2,2,full
scienceqa_01362_83ab2c7091b9e46e,science_reasoning,2,2,full
scienceqa_01368_a4abebf0e23f123b,science_reasoning,2,2,full
scienceqa_01380_be8c86ceee6f6cf0,science_reasoning,1,2,full
scienceqa_01393_663560a1aef29a36,science_reasoning,2,2,full
scienceqa_01396_187934ce33846602,science_reasoning,2,2,full
scienceqa_01410_b8431adb46cd7d6b,science_reasoning,2,2,full
scienceqa_01422_376a441a4fb8a25c,science_reasoning,2,2,full
scienceqa_01427_72b5ec94d5d9f056,science_reasoning,2,2,full
scienceqa_01444_495ec8eb67d992a8,science_reasoning,2,2,full
scienceqa_01452_05dc78a3f2336d42,science_reasoning,4,2,full
scienceqa_01453_e44e27f059b9feda,science_reasoning,2,0,full
scienceqa_01456_ee9e1b215dc2159d,science_reasoning,4,2,full
scienceqa_01460_47d3390353a3e213,science_reasoning,2,2,full
scienceqa_01477_b98a832ec0c101b2,science_reasoning,2,2,full
scienceqa_01479_ea17a4d07dc9ddde,science_reasoning,2,2,full
scienceqa_01482_11a132f24df4e043,science_reasoning,2,0,full
scienceqa_01484_2e7da6b66a63cf0f,science_reasoning,2,2,full
scienceqa_01486_d21ecac565a14386,science_reasoning,4,2,full
scienceqa_01495_68788ab5a9c9cbf6,science_reasoning,2,2,full
scienceqa_01500_ec90c3919bbf0e24,science_reasoning,2,2,full
scienceqa_01509_c25d46468520db6b,science_reasoning,2,2,full
scienceqa_01511_4c4153e849ecb0d7,science_reasoning,2,2,full
scienceqa_01523_e89ee5f92a7c705c,science_reasoning,2,2,full
scienceqa_01529_0ec8f85c47b1275d,science_reasoning,2,2,full
scienceqa_01532_86c18155bd6acaf6,science_reasoning,2,2,full
scienceqa_01533_dc9ba18993d77c80,science_reasoning,2,2,full
scienceqa_01541_6fa94a58aff33b6f,science_reasoning,2,2,full
scienceqa_01550_e94861b77f1d7f6a,science_reasoning,4,0,full
scienceqa_01556_8bcbbf558f358ab3,science_reasoning,2,2,full
scienceqa_01558_43e30be12b280baf,science_reasoning,1,2,full
scienceqa_01569_027fc82ea69f7a6e,science_reasoning,2,2,full
scienceqa_01586_dc5b83c9c88a7b68,science_reasoning,2,2,full
scienceqa_01591_77c724e817441de9,science_reasoning,2,2,full
scienceqa_01604_7a259fd772ad3d9a,science_reasoning,1,2,full
scienceqa_01605_fdcdbafc4518309a,science_reasoning,2,2,full
scienceqa_01606_0b7b666b83245080,science_reasoning,1,2,full
scienceqa_01616_4a6d74673204667f,science_reasoning,1,2,full
scienceqa_01622_2d615d6d66835237,science_reasoning,2,2,full
scienceqa_01627_f05fb82ef7c7b957,science_reasoning,2,2,full
scienceqa_01635_70a6d72ce8b86341,science_reasoning,2,2,full
scienceqa_01641_7fbf447f7ab66e65,science_reasoning,2,2,full
scienceqa_01669_f0ce8ba25c68cb35,science_reasoning,4,2,full
scienceqa_01671_a88aa7db026b1e93,science_reasoning,2,0,full
scienceqa_01674_1dd7cfaccf9668d5,science_reasoning,1,2,full
scienceqa_01675_71f639692440cc33,science_reasoning,2,2,full
scienceqa_01679_c607cb38f42e2d9f,science_reasoning,2,2,full
scienceqa_01683_36644e162debbc7d,science_reasoning,2,2,full
scienceqa_01690_0e2a071648efa1a0,science_reasoning,2,0,full
scienceqa_01699_df3f5e4e7286028b,science_reasoning,2,2,full
scienceqa_01707_0796a871d2a66b4d,science_reasoning,2,2,full
scienceqa_01709_b1798bab42c30d4b,science_reasoning,2,2,full
scienceqa_01719_9907175ab0db6e80,science_reasoning,2,2,full
scienceqa_01721_f157811fbe64f3bc,science_reasoning,2,2,full
scienceqa_01723_0f37a48d4c138ac3,science_reasoning,2,0,full
scienceqa_01726_23ee709bb2f12cdb,science_reasoning,2,2,full
scienceqa_01733_ef92a6f684a8fcf8,science_reasoning,2,2,full
scienceqa_01740_e3c5f60663e177df,science_reasoning,2,2,full
scienceqa_01748_fc13e257312f9861,science_reasoning,2,2,full
scienceqa_01753_39917e89b9d2dcf6,science_reasoning,2,2,full
scienceqa_01768_ff54cf2c3f9440e8,science_reasoning,1,2,full
scienceqa_01774_184c7191d8fe1ceb,science_reasoning,2,2,full
scienceqa_01777_89202c9bd5a87177,science_reasoning,2,2,full
scienceqa_01790_01a2aac2b3b28d34,science_reasoning,2,2,full
scienceqa_01792_fdc9a3cf97e211c9,science_reasoning,2,2,full
scienceqa_01796_c088961b4e4bf476,science_reasoning,2,2,full
scienceqa_01797_cc7bbc6b5cf72859,science_reasoning,2,0,full
scienceqa_01812_91be916dab889554,science_reasoning,2,2,full
scienceqa_01825_c692408cfab7333e,science_reasoning,2,2,full
scienceqa_01828_ca2b3f0ee7e41591,science_reasoning,2,2,full
scienceqa_01834_6f93ce8600f23d8c,science_reasoning,4,2,full
scienceqa_01840_b64cfaabae0cd0cd,science_reasoning,2,2,full
scienceqa_01852_16bc3f64b805c79f,science_reasoning,2,2,full
scienceqa_01866_ae6a2e069362a5a8,science_reasoning,2,2,full
scienceqa_01868_75925e79807a8419,science_reasoning,2,0,full
scienceqa_01871_17a274a516867457,science_reasoning,2,2,full
scienceqa_01896_c0e13284408bc940,science_reasoning,2,2,full
scienceqa_01912_9eeebf381bfbf00c,science_reasoning,2,2,full
scienceqa_01923_ef77d94d9945417b,science_reasoning,2,2,full
scienceqa_01933_29afa1b6a357ea62,science_reasoning,2,2,full
scienceqa_01937_4eed7999b220e2d7,science_reasoning,2,2,full
scienceqa_01940_4d8a80b5a0a8191f,science_reasoning,2,2,full
scienceqa_01958_79eed0a38d45c8cf,science_reasoning,2,2,full
scienceqa_01965_1b9593e3f8346775,science_reasoning,2,2,full
scienceqa_01968_1c20822b677f4c11,science_reasoning,2,2,full
scienceqa_01969_2169af1ebe13a8b3,science_reasoning,2,2,full
scienceqa_01978_5ed565fd944c4b50,science_reasoning,2,2,full
scienceqa_01990_830e5177029b9496,science_reasoning,2,2,full
scienceqa_01992_c033d0d1f3099933,science_reasoning,2,2,full
scienceqa_01995_cf5dbc9f7cb5816a,science_reasoning,1,2,full
scienceqa_01999_8b21489941480f87,science_reasoning,2,2,full
screen2words_00010_9ebb00f55617abe6,ui_captioning,4,2,full
screen2words_00012_0f7682fde3c4aee9,ui_captioning,1,2,full
screen2words_00025_f01f90cc4e10ce63,ui_captioning,1,2,full
screen2words_00027_b7b9d6eda7020e97,ui_captioning,1,2,full
screen2words_00032_744ee29886cacbdd,ui_captioning,4,2,full
screen2words_00040_04410831c1a9fb1b,ui_captioning,4,2,full
screen2words_00045_624989939039da4a,ui_captioning,4,2,full
screen2words_00048_332bf056e344d39a,ui_captioning,4,2,full
screen2words_00055_b09fb229c8957fa2,ui_captioning,4,2,full
screen2words_00067_f504d58a45cb5b06,ui_captioning,0,2,full
screen2words_00068_1c38f18eb42f61f9,ui_captioning,1,2,full
screen2words_00071_9480315a320340a5,ui_captioning,4,2,full
screen2words_00082_c900710382fcc68f,ui_captioning,4,2,full
screen2words_00084_2c5e6ef4b7320f48,ui_captioning,4,2,full
screen2words_00085_ee3e6e4ddfbbd406,ui_captioning,4,2,full
screen2words_00086_a3faad272aae7039,ui_captioning,1,2,full
screen2words_00094_7f7ba4a911e7879f,ui_captioning,0,2,full
screen2words_00096_ad832af219ba83d2,ui_captioning,4,2,full
screen2words_00099_797e8f92dc6d494d,ui_captioning,4,2,full
screen2words_00101_3c40eff27739202f,ui_captioning,1,2,full
screen2words_00106_b15d16d666d274a5,ui_captioning,1,2,full
screen2words_00120_c6a498f8caf88d63,ui_captioning,4,2,full
screen2words_00125_cff43abc7a2c1e68,ui_captioning,4,2,full
screen2words_00139_5a714ae845ae632b,ui_captioning,1,2,full
screen2words_00141_54f620821a6f523c,ui_captioning,1,2,full
screen2words_00143_51619d695941b0ef,ui_captioning,1,2,full
screen2words_00158_2be0e3cf9a4fa57b,ui_captioning,4,2,full
screen2words_00165_7347e006d0864908,ui_captioning,4,2,full
screen2words_00166_13b80efcd25f0682,ui_captioning,1,2,full
screen2words_00180_3e17efac8e0e71e5,ui_captioning,4,2,full
screen2words_00183_41a7c1714b7b967c,ui_captioning,0,2,full
screen2words_00184_638433a373798493,ui_captioning,4,2,full
screen2words_00187_5b07da38be2ee5a5,ui_captioning,0,2,full
screen2words_00193_8fc667a20548de06,ui_captioning,4,2,full
screen2words_00204_c9e387bd935e98c4,ui_captioning,0,2,full
screen2words_00220_b9097422aafb989e,ui_captioning,1,2,full
screen2words_00223_a1c6142e42560e72,ui_captioning,4,2,full
screen2words_00240_c114d738f8352238,ui_captioning,4,2,full
screen2words_00253_dd40c444ace09707,ui_captioning,4,2,full
screen2words_00263_f6c8d9b5bbc874ef,ui_captioning,1,2,full
screen2words_00267_29c6220698200409,ui_captioning,0,2,full
screen2words_00275_95ae0f1275a6dd46,ui_captioning,4,2,full
screen2words_00283_f9f423286b910eea,ui_captioning,1,2,full
screen2words_00285_4fd1a6dac58942a8,ui_captioning,4,2,full
screen2words_00289_b0567291668b5ff9,ui_captioning,4,2,full
screen2words_00290_eaaa4dac9fb19f6b,ui_captioning,4,2,full
screen2words_00303_4ad76738fde6141f,ui_captioning,4,2,full
screen2words_00309_f43949b8932fce5b,ui_captioning,0,2,full
screen2words_00313_997f6966665f6a89,ui_captioning,4,2,full
screen2words_00314_ea31369689d4fcc7,ui_captioning,1,2,full
screen2words_00316_b7a37eb5c4279dc6,ui_captioning,4,2,full
screen2words_00329_251546879855a38a,ui_captioning,0,2,full
screen2words_00333_f4ac8af2a3ac31dc,ui_captioning,1,2,full
screen2words_00339_f485cae94601eb87,ui_captioning,4,2,full
screen2words_00348_f9bd28196c32762c,ui_captioning,0,2,full
screen2words_00355_ca9d0a8441ea5109,ui_captioning,4,2,full
screen2words_00366_f80b6833fa35f479,ui_captioning,1,2,full
screen2words_00377_2f097d9c107a71c2,ui_captioning,4,2,full
screen2words_00379_e46ae6d7410b5480,ui_captioning,0,2,full
screen2words_00380_017a56f6e58b40d0,ui_captioning,0,2,full
screen2words_00394_80075cf7b00e48d4,ui_captioning,4,2,full
screen2words_00402_b3fbc5c32f9cd6e0,ui_captioning,0,2,full
screen2words_00416_107175ff55285b1f,ui_captioning,1,2,full
screen2words_00417_5ebeeed50996d4e2,ui_captioning,1,2,full
screen2words_00418_c6e886bdbcfbef94,ui_captioning,4,2,full
screen2words_00420_2e40a30a0444aca7,ui_captioning,1,2,full
screen2words_00421_332545397c1350fd,ui_captioning,1,2,full
screen2words_00425_540d1852ecd72441,ui_captioning,4,2,full
screen2words_00430_4d1334d57a413661,ui_captioning,1,2,full
screen2words_00437_84fee03fd2adca1d,ui_captioning,0,2,full
screen2words_00456_8f49572d53489405,ui_captioning,1,2,full
screen2words_00482_56334a942037726a,ui_captioning,1,2,full
screen2words_00486_76664c108a8caf0e,ui_captioning,4,2,full
screen2words_00504_268c61bee0b387f9,ui_captioning,0,2,full
screen2words_00505_de3b3f81901b8641,ui_captioning,4,2,full
screen2words_00510_25ad37fc9314f3c4,ui_captioning,0,2,full
screen2words_00512_f11a5fc1ba92de54,ui_captioning,0,2,full
screen2words_00516_1840c3d480a464fe,ui_captioning,1,2,full
screen2words_00518_699a5578b27e17ad,ui_captioning,4,2,full
screen2words_00520_58f822e366d0330b,ui_captioning,0,2,full
screen2words_00536_3bc6fd0f76b7df3b,ui_captioning,4,2,full
screen2words_00547_ba786d7ddc77aa5d,ui_captioning,4,2,full
screen2words_00548_3a19f33d939089fb,ui_captioning,1,2,full
screen2words_00550_497e9d213fce77e3,ui_captioning,1,2,full
screen2words_00551_c13d9f2d6c748f3f,ui_captioning,0,2,full
screen2words_00574_96fc580c02f3e6f5,ui_captioning,4,2,full
screen2words_00577_25cba8bf74998825,ui_captioning,4,2,full
screen2words_00581_d4f896265ec8e5c5,ui_captioning,4,2,full
screen2words_00591_9d4b2e569ec6fd79,ui_captioning,4,2,full
screen2words_00594_5744b67835e461fd,ui_captioning,1,2,full
screen2words_00602_28072dc812df1ed7,ui_captioning,0,2,full
screen2words_00608_15927cb904cbf36d,ui_captioning,4,2,full
screen2words_00611_224f9269e3431fd2,ui_captioning,4,2,full
screen2words_00613_c788e4dca935bb7b,ui_captioning,4,2,full
screen2words_00615_2546a388f1b365b7,ui_captioning,4,2,full
screen2words_00624_dd64077e786abba3,ui_captioning,1,2,full
screen2words_00625_e478dca9d0ba4255,ui_captioning,0,2,full
screen2words_00634_57fd92d70d623fac,ui_captioning,1,2,full
screen2words_00638_722f3ec7804e25ab,ui_captioning,4,2,full
screen2words_00641_f402089463ae0232,ui_captioning,4,2,full
screen2words_00643_708fb86e84775984,ui_captioning,4,2,full
screen2words_00644_0491123eda079f67,ui_captioning,0,2,full
screen2words_00651_92a49979a84f4f08,ui_captioning,1,2,full
screen2words_00655_74408777e4ca0360,ui_captioning,1,2,full
screen2words_00661_d1919c9a9124b12a,ui_captioning,4,2,full
screen2words_00667_e1c216838ec30f9f,ui_captioning,4,2,full
screen2words_00675_e0eb3ee0373c89e9,ui_captioning,4,2,full
screen2words_00682_a0b3867fcc6c478b,ui_captioning,0,2,full
screen2words_00695_6595e684f519794c,ui_captioning,4,2,full
screen2words_00698_f0a1e4ee2dfbfddc,ui_captioning,0,2,full
screen2words_00707_748f584d266fe8bd,ui_captioning,0,2,full
screen2words_00710_dbcc2cbb8f0f35cc,ui_captioning,0,2,full
screen2words_00716_671ad8c711d62eec,ui_captioning,0,2,full
screen2words_00717_05d7977fd797a630,ui_captioning,4,2,full
screen2words_00719_8cd9dd05b04b8a7d,ui_captioning,4,2,full
screen2words_00730_0a6981b54c66cb08,ui_captioning,0,2,full
screen2words_00756_2c9314769c2024b2,ui_captioning,0,2,full
screen2words_00771_eaab5399ba24f515,ui_captioning,0,2,full
screen2words_00776_0ef7489150dd3fd3,ui_captioning,0,2,full
screen2words_00782_30ad4520c9088222,ui_captioning,4,2,full
screen2words_00785_70232dd791515f3d,ui_captioning,4,2,full
screen2words_00789_67470d9e68688ffa,ui_captioning,1,2,full
screen2words_00793_d56e85365cdffa35,ui_captioning,1,2,full
screen2words_00806_cb7f9a634064c1ed,ui_captioning,1,2,full
screen2words_00811_1223fa7ff0e574b4,ui_captioning,1,2,full
screen2words_00814_3b494cb0d608b52d,ui_captioning,4,2,full
screen2words_00815_b1df9405a5ac10cc,ui_captioning,4,2,full
screen2words_00820_660522c98d25ca50,ui_captioning,4,2,full
screen2words_00838_ed5fa45750d59c06,ui_captioning,0,2,full
screen2words_00852_0f620911d2478618,ui_captioning,1,2,full
screen2words_00857_bbb266b42d2bbe5e,ui_captioning,4,2,full
screen2words_00861_45e17647dfad838f,ui_captioning,0,2,full
screen2words_00863_5622f33160b72a49,ui_captioning,1,2,full
screen2words_00866_858d36aae7ef59a3,ui_captioning,0,2,full
screen2words_00895_6c8e1486ec10edfd,ui_captioning,4,2,full
screen2words_00902_20dceb08e144582b,ui_captioning,4,2,full
screen2words_00926_eb4771d6d8e13cc4,ui_captioning,4,2,full
screen2words_00930_aa8acad202845040,ui_captioning,4,2,full
screen2words_00940_ef2f06f4585bac0d,ui_captioning,1,2,full
screen2words_00945_cb020a8ea6895de8,ui_captioning,4,2,full
screen2words_00946_c8f91386d4ac4bc9,ui_captioning,4,2,full
screen2words_00952_2fcd0f1edb2c357e,ui_captioning,4,2,full
screen2words_00963_2addd49c8be6bc72,ui_captioning,4,2,full
screen2words_00968_c37ecfdd7e8718ad,ui_captioning,0,2,full
screen2words_00972_3acdc0ed8b64e4b4,ui_captioning,4,2,full
screen2words_00979_195b4cf73eb84b16,ui_captioning,1,2,full
screen2words_00988_2d75de117a913f6b,ui_captioning,4,2,full
screen2words_01023_b71aa00c4eebdcbd,ui_captioning,4,2,full
screen2words_01026_eb5a18f50b86a661,ui_captioning,0,2,full
screen2words_01028_5fa1bf74ae70e742,ui_captioning,1,2,full
screen2words_01052_814f9560df892f96,ui_captioning,0,2,full
screen2words_01079_d3806ce6a8b7cf34,ui_captioning,4,2,full
screen2words_01084_0a02e400394af99d,ui_captioning,4,2,full
screen2words_01085_89eeaa592e5ee5cd,ui_captioning,4,2,full
screen2words_01089_9162c0590fd89d62,ui_captioning,0,2,full
screen2words_01090_2e64899928dc9bd6,ui_captioning,1,2,full
screen2words_01099_7a21a500c6ac1515,ui_captioning,4,2,full
screen2words_01102_4360c43f605239c2,ui_captioning,4,2,full
screen2words_01108_5ad5e732f4a98f12,ui_captioning,4,2,full
screen2words_01114_cbae50ad72540431,ui_captioning,4,2,full
screen2words_01116_512190bc1af1ade6,ui_captioning,0,2,full
screen2words_01120_8f61447d8c9e3600,ui_captioning,0,2,full
screen2words_01122_5994baca1bdc5720,ui_captioning,1,2,full
screen2words_01135_a99a3dccd17a1fc4,ui_captioning,4,2,full
screen2words_01152_7230673655db4399,ui_captioning,4,2,full
screen2words_01157_22bd9b13a2ad50f3,ui_captioning,0,2,full
screen2words_01165_6741672b3aca4d1b,ui_captioning,4,2,full
screen2words_01175_186800f2b66f67c4,ui_captioning,4,2,full
screen2words_01176_b85750ab76c2dd1d,ui_captioning,1,2,full
screen2words_01189_a30988abaac410d9,ui_captioning,4,2,full
screen2words_01191_8a24ee0b7aadcb10,ui_captioning,4,2,full
screen2words_01215_4bff1af1a4b30b81,ui_captioning,4,2,full
screen2words_01238_195d969a9506f96b,ui_captioning,1,2,full
screen2words_01244_dc1c6365e2d4eabe,ui_captioning,0,2,full
screen2words_01261_0f8f0121e2ae4009,ui_captioning,4,2,full
screen2words_01264_7d83ba03571d7c43,ui_captioning,1,2,full
screen2words_01266_ebeea9db9074c699,ui_captioning,4,2,full
screen2words_01268_c74325258888761d,ui_captioning,1,2,full
screen2words_01275_dc8527e1f515c99e,ui_captioning,1,2,full
screen2words_01279_63f10fbe1a7207bc,ui_captioning,0,2,full
screen2words_01285_afdf2652aedea781,ui_captioning,4,2,full
screen2words_01300_d29096cb4ea4e87d,ui_captioning,4,2,full
screen2words_01309_ee9eee2d026e5b84,ui_captioning,4,2,full
screen2words_01314_ae1b8b1c7631389d,ui_captioning,4,2,full
screen2words_01332_925e6e7af904b34d,ui_captioning,0,2,full
screen2words_01336_5906a238f7d21a8b,ui_captioning,0,2,full
